v1,State,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,numberofvotes,_merge,votePercent,electvotes,roundedElec
1992,Iowa,IA,19,42,31,US President,Other,,FALSE,1753,1354607,20171015,NA,6,matched (3),.0012941023,.0077646137,0
1996,Iowa,IA,19,42,31,US President,"Browne, Harry",libertarian,FALSE,2315,1234075,20171015,NA,6,matched (3),.0018758989,.011255394,0
1988,Iowa,IA,19,42,31,US President,Scattering,,FALSE,1613,1225614,20171015,NA,6,matched (3),.0013160751,.0078964503,0
2000,Iowa,IA,19,42,31,US President,"Bush, George W.",republican,FALSE,634373,1353022,20171015,NA,6,matched (3),.46885639,2.8131385,3
1976,Iowa,IA,19,42,31,US President,"Ford, Gerald",republican,FALSE,632864,1279303,20171015,NA,6,matched (3),.49469438,2.9681664,3
2016,Iowa,IA,19,42,31,US President,"Trump, Donald J.",republican,FALSE,800983,1565580,20171015,NA,6,matched (3),.51162064,3.0697238,3
2000,Iowa,IA,19,42,31,US President,"Phillips, Howard",constitution party,FALSE,613,1353022,20171015,NA,6,matched (3),.00045305988,.0027183592,0
2012,Iowa,IA,19,42,31,US President,"Harris, James",socialist workers,FALSE,445,1582180,20171015,NA,6,matched (3),.0002812575,.001687545,0
2016,Iowa,IA,19,42,31,US President,"Stein, Jill",green,FALSE,11479,1565580,20171015,NA,6,matched (3),.0073321071,.043992642,0
2016,Iowa,IA,19,42,31,US President,"Castle, Darrell L.",constitution party,FALSE,5335,1565580,20171015,NA,6,matched (3),.0034076828,.020446096,0
1988,Iowa,IA,19,42,31,US President,"Fulani, Lenora",new alliance,FALSE,540,1225614,20171015,NA,6,matched (3),.0004405955,.0026435731,0
2000,Iowa,IA,19,42,31,US President,"Buchanan, Patrick """"Pat""""",reform party,FALSE,5731,1353022,20171015,NA,6,matched (3),.0042357035,.025414221,0
2008,Iowa,IA,19,42,31,US President,"Baldwin, Charles """"Chuck""""",constitution party,FALSE,4445,1537123,20171015,NA,6,matched (3),.0028917659,.017350595,0
1976,Iowa,IA,19,42,31,US President,Scattering,,FALSE,509,1279303,20171015,NA,6,matched (3),.00039787291,.0023872375,0
1980,Iowa,IA,19,42,31,US President,"Commoner, Barry",citizens,FALSE,2273,1317661,20171015,NA,6,matched (3),.0017250264,.010350158,0
1980,Iowa,IA,19,42,31,US President,"Greaves, Percy L, Jr.",american,FALSE,189,1317661,20171015,NA,6,matched (3),.00014343599,.00086061592,0
1976,Iowa,IA,19,42,31,US President,"Hall, Gus",communist party use,FALSE,551,1279303,20171015,NA,6,matched (3),.00043070328,.0025842197,0
2012,Iowa,IA,19,42,31,US President,"Romney, Mitt",republican,FALSE,730617,1582180,20171015,NA,6,matched (3),.46177867,2.7706721,3
1992,Iowa,IA,19,42,31,US President,"Bush, George H.W.",republican,FALSE,504891,1354607,20171015,NA,6,matched (3),.37272137,2.2363281,2
2012,Iowa,IA,19,42,31,US President,"Stein, Jill",green,FALSE,3769,1582180,20171015,NA,6,matched (3),.0023821562,.014292937,0
1984,Iowa,IA,19,42,31,US President,"Mondale, Walter",democrat,FALSE,605620,1319805,20171015,NA,6,matched (3),.45887083,2.7532248,3
2000,Iowa,IA,19,42,31,US President,Scattering,,FALSE,1168,1353022,20171015,NA,6,matched (3),.00086325279,.005179517,0
1992,Iowa,IA,19,42,31,US President,"Gritz, James """"Bo""""",america first,FALSE,1177,1354607,20171015,NA,6,matched (3),.00086888671,.0052133203,0
1992,Iowa,IA,19,42,31,US President,Blank Vote/Scattering,,FALSE,741,1354607,20171015,NA,6,matched (3),.00054702215,.003282133,0
2004,Iowa,IA,19,42,31,US President,Other,,FALSE,6149,1506908,20171015,NA,6,matched (3),.004080541,.024483245,0
1988,Iowa,IA,19,42,31,US President,"Dukakis, Michael",democrat,FALSE,670557,1225614,20171015,NA,6,matched (3),.54711926,3.2827156,3
2004,Iowa,IA,19,42,31,US President,Other,,TRUE,1094,1506908,20171015,NA,6,matched (3),.00072598993,.0043559396,0
1976,Iowa,IA,19,42,31,US President,"Carter, Jimmy",democrat,FALSE,619931,1279303,20171015,NA,6,matched (3),.48458496,2.9075098,3
1984,Iowa,IA,19,42,31,US President,Other,,FALSE,1051,1319805,20171015,NA,6,matched (3),.00079632975,.0047779786,0
1992,Iowa,IA,19,42,31,US President,"Perot, Ross",independent,FALSE,253468,1354607,20171015,NA,6,matched (3),.18711552,1.1226931,1
2000,Iowa,IA,19,42,31,US President,"Harris, James",socialist workers,FALSE,190,1353022,20171015,NA,6,matched (3),.00014042639,.00084255834,0
1980,Iowa,IA,19,42,31,US President,"Anderson, John B.",nominated by petition,FALSE,115633,1317661,20171015,NA,6,matched (3),.087756261,.52653754,1
1984,Iowa,IA,19,42,31,US President,"Hall, Gus",communist party use,FALSE,286,1319805,20171015,NA,6,matched (3),.00021669868,.0013001921,0
1988,Iowa,IA,19,42,31,US President,"Larouche, Lyndon, Jr.",nominated by petition,FALSE,3526,1225614,20171015,NA,6,matched (3),.0028769253,.017261552,0
2016,Iowa,IA,19,42,31,US President,"La Riva, Gloria Estella",socialism and liberation party,FALSE,323,1565580,20171015,NA,6,matched (3),.00020631331,.0012378799,0
1996,Iowa,IA,19,42,31,US President,"Clinton, Bill",democrat,FALSE,620258,1234075,20171015,NA,6,matched (3),.50260967,3.0156579,3
1980,Iowa,IA,19,42,31,US President,"Deberry, Clifton",socialist workers,FALSE,244,1317661,20171015,NA,6,matched (3),.00018517661,.0011110597,0
1988,Iowa,IA,19,42,31,US President,"Bush, George H.W.",republican,FALSE,545355,1225614,20171015,NA,6,matched (3),.44496474,2.6697884,3
2008,Iowa,IA,19,42,31,US President,"McKinney, Cynthia",green,FALSE,1423,1537123,20171015,NA,6,matched (3),.00092575548,.0055545326,0
2008,Iowa,IA,19,42,31,US President,"McCain, John",republican,FALSE,682379,1537123,20171015,NA,6,matched (3),.44393259,2.6635957,3
1976,Iowa,IA,19,42,31,US President,"Julius """"Jules"""", Levin",socialist labor,FALSE,160,1279303,20171015,NA,6,matched (3),.00012506811,.00075040862,0
2008,Iowa,IA,19,42,31,US President,"Barr, Bob",libertarian,FALSE,4590,1537123,20171015,NA,6,matched (3),.0029860979,.017916588,0
2004,Iowa,IA,19,42,31,US President,"Calero, Roger",socialist workers,FALSE,373,1506908,20171015,NA,6,matched (3),.00024752671,.0014851603,0
2004,Iowa,IA,19,42,31,US President,"Bush, George W.",republican,FALSE,751957,1506908,20171015,NA,6,matched (3),.49900657,2.9940395,3
2004,Iowa,IA,19,42,31,US President,"Kerry, John",democrat,FALSE,741898,1506908,20171015,NA,6,matched (3),.49233133,2.9539881,3
1984,Iowa,IA,19,42,31,US President,"Mason, Melvin",socialist workers,FALSE,313,1319805,20171015,NA,6,matched (3),.00023715624,.0014229375,0
1984,Iowa,IA,19,42,31,US President,"Larouche, Lyndon, Jr.",independent,FALSE,6248,1319805,20171015,NA,6,matched (3),.0047340328,.028404197,0
2016,Iowa,IA,19,42,31,US President,"Johnson, Gary",libertarian,FALSE,59186,1565580,20171015,NA,6,matched (3),.037804518,.22682711,0
2000,Iowa,IA,19,42,31,US President,"McReynolds, David",socialist,FALSE,107,1353022,20171015,NA,6,matched (3),.000079082231,.00047449337,0
1976,Iowa,IA,19,42,31,US President,"Anderson, Thomas J.",american party of iowa,FALSE,3041,1279303,20171015,NA,6,matched (3),.0023770756,.014262454,0
1992,Iowa,IA,19,42,31,US President,"Larouche, Lyndon, Jr.",independents for economic recovery,FALSE,238,1354607,20171015,NA,6,matched (3),.00017569671,.0010541803,0
1992,Iowa,IA,19,42,31,US President,"Clinton, Bill",democrat,FALSE,586353,1354607,20171015,NA,6,matched (3),.43285838,2.5971503,3
2008,Iowa,IA,19,42,31,US President,"La Riva, Gloria Estella",socialism and liberation party,FALSE,121,1537123,20171015,NA,6,matched (3),.000078718491,.00047231093,0
1976,Iowa,IA,19,42,31,US President,"Macbride, Roger",libertarian,FALSE,1454,1279303,20171015,NA,6,matched (3),.0011365564,.0068193385,0
2012,Iowa,IA,19,42,31,US President,,nominated by petition,FALSE,1027,1582180,20171015,NA,6,matched (3),.00064910442,.0038946266,0
2012,Iowa,IA,19,42,31,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,3038,1582180,20171015,NA,6,matched (3),.0019201355,.011520812,0
1980,Iowa,IA,19,42,31,US President,"Hall, Gus",communist party use,FALSE,298,1317661,20171015,NA,6,matched (3),.00022615833,.00135695,0
2008,Iowa,IA,19,42,31,US President,"Nader, Ralph",peace & freedom,FALSE,8014,1537123,20171015,NA,6,matched (3),.005213636,.031281814,0
1984,Iowa,IA,19,42,31,US President,"Reagan, Ronald",republican,FALSE,703088,1319805,20171015,NA,6,matched (3),.5327211,3.1963267,3
2016,Iowa,IA,19,42,31,US President,"Kahn, Lynn S.",new independent party iowa,FALSE,2247,1565580,20171015,NA,6,matched (3),.0014352509,.0086115049,0
1988,Iowa,IA,19,42,31,US President,"Warren, James """"Mac""""",socialist workers,FALSE,205,1225614,20171015,NA,6,matched (3),.0001672631,.0010035787,0
1980,Iowa,IA,19,42,31,US President,"Reagan, Ronald",republican,FALSE,676026,1317661,20171015,NA,6,matched (3),.51305002,3.0783,3
2000,Iowa,IA,19,42,31,US President,"Gore, Al",democrat,FALSE,638517,1353022,20171015,NA,6,matched (3),.47191915,2.8315148,3
1980,Iowa,IA,19,42,31,US President,"Clark, Edward """"Ed""""",libertarian,FALSE,13123,1317661,20171015,NA,6,matched (3),.009959314,.059755884,0
1992,Iowa,IA,19,42,31,US President,"Fulani, Lenora",new alliance,FALSE,197,1354607,20171015,NA,6,matched (3),.00014542963,.00087257777,0
1992,Iowa,IA,19,42,31,US President,"Phillips, Howard",taxpayers party,FALSE,480,1354607,20171015,NA,6,matched (3),.00035434632,.0021260779,0
2016,Iowa,IA,19,42,31,US President,"Vacek, Dan",legal marijuana now,FALSE,2246,1565580,20171015,NA,6,matched (3),.0014346121,.0086076725,0
2000,Iowa,IA,19,42,31,US President,"Nader, Ralph",green,FALSE,29374,1353022,20171015,NA,6,matched (3),.021709921,.13025953,0
1996,Iowa,IA,19,42,31,US President,"Harris, James",socialist workers,FALSE,331,1234075,20171015,NA,6,matched (3),.00026821709,.0016093026,0
1984,Iowa,IA,19,42,31,US President,"Serrette, Dennis",alliance,FALSE,463,1319805,20171015,NA,6,matched (3),.00035080939,.0021048563,0
1996,Iowa,IA,19,42,31,US President,"Dole, Robert",republican,FALSE,492644,1234075,20171015,NA,6,matched (3),.39920104,2.3952062,2
1988,Iowa,IA,19,42,31,US President,"Paul, Ronald """"Ron""""",libertarian,FALSE,2494,1225614,20171015,NA,6,matched (3),.0020348984,.01220939,0
1980,Iowa,IA,19,42,31,US President,,,TRUE,519,1317661,20171015,NA,6,matched (3),.00039387977,.0023632785,0
2004,Iowa,IA,19,42,31,US President,"Peroutka, Michael",constitution party,FALSE,1304,1506908,20171015,NA,6,matched (3),.00086534809,.0051920884,0
2016,Iowa,IA,19,42,31,US President,"McMullin, Evan",nominated by petition,FALSE,12366,1565580,20171015,NA,6,matched (3),.0078986697,.047392018,0
2008,Iowa,IA,19,42,31,US President,"Moore, Brian",socialist,FALSE,182,1537123,20171015,NA,6,matched (3),.00011840302,.0007104181,0
2008,Iowa,IA,19,42,31,US President,"Harris, James",socialist workers,FALSE,292,1537123,20171015,NA,6,matched (3),.00018996529,.0011397917,0
2000,Iowa,IA,19,42,31,US President,,independent,FALSE,37459,1353022,20171015,NA,6,matched (3),.027685434,.1661126,0
2012,Iowa,IA,19,42,31,US President,"La Riva, Gloria Estella",socialism and liberation party,FALSE,372,1582180,20171015,NA,6,matched (3),.00023511863,.0014107118,0
1980,Iowa,IA,19,42,31,US President,"Carter, Jimmy",democrat,FALSE,508672,1317661,20171015,NA,6,matched (3),.38604164,2.3162498,2
2008,Iowa,IA,19,42,31,US President,"Obama, Barack H.",democrat,FALSE,828940,1537123,20171015,NA,6,matched (3),.53928018,3.2356811,3
1988,Iowa,IA,19,42,31,US President,"Kenoyer, Willa",socialist,FALSE,334,1225614,20171015,NA,6,matched (3),.00027251648,.0016350988,0
1996,Iowa,IA,19,42,31,US President,"Perot, Ross",reform party,FALSE,105159,1234075,20171015,NA,6,matched (3),.085212812,.51127684,1
1996,Iowa,IA,19,42,31,US President,Scattering,,FALSE,1240,1234075,20171015,NA,6,matched (3),.0010048011,.0060288068,0
2008,Iowa,IA,19,42,31,US President,,,TRUE,6737,1537123,20171015,NA,6,matched (3),.0043828632,.026297178,0
1976,Iowa,IA,19,42,31,US President,"Camejo, Peter",socialist workers,FALSE,262,1279303,20171015,NA,6,matched (3),.00020479901,.0012287941,0
2016,Iowa,IA,19,42,31,US President,"Clinton, Hillary",democrat,FALSE,653669,1565580,20171015,NA,6,matched (3),.41752514,2.5051508,3
1980,Iowa,IA,19,42,31,US President,"McReynolds, David",socialist,FALSE,534,1317661,20171015,NA,6,matched (3),.00040526356,.0024315813,0
2000,Iowa,IA,19,42,31,US President,"Hagelin, John",nominated by petition,FALSE,2281,1353022,20171015,NA,6,matched (3),.0016858558,.010115135,0
1996,Iowa,IA,19,42,31,US President,"Phillips, Howard",u.s. taxpayers party,FALSE,2229,1234075,20171015,NA,6,matched (3),.0018062111,.010837266,0
1980,Iowa,IA,19,42,31,US President,"Bubar, Benjamin """"Ben""""",statesman,FALSE,150,1317661,20171015,NA,6,matched (3),.00011383808,.00068302848,0
1984,Iowa,IA,19,42,31,US President,"Bergland, David",libertarian,FALSE,1844,1319805,20171015,NA,6,matched (3),.0013971761,.0083830561,0
1988,Iowa,IA,19,42,31,US President,"Duke, David",patriotic party,FALSE,755,1225614,20171015,NA,6,matched (3),.00061601779,.0036961068,0
2004,Iowa,IA,19,42,31,US President,"Cobb, David",green,FALSE,1141,1506908,20171015,NA,6,matched (3),.00075717963,.0045430777,0
2012,Iowa,IA,19,42,31,US President,"Johnson, Gary",libertarian,FALSE,12926,1582180,20171015,NA,6,matched (3),.0081697404,.049018443,0
1988,Iowa,IA,19,42,31,US President,"Winn, Edward",workers league,FALSE,235,1225614,20171015,NA,6,matched (3),.00019174063,.0011504438,0
1976,Iowa,IA,19,42,31,US President,"McCarthy, Eugene """"Gene""""",independent,FALSE,20057,1279303,20171015,NA,6,matched (3),.015678069,.094068408,0
1996,Iowa,IA,19,42,31,US President,"Hagelin, John",natural law,FALSE,3349,1234075,20171015,NA,6,matched (3),.0027137734,.01628264,0
1988,Kansas,KS,20,47,32,US President,"Dukakis, Michael",democrat,FALSE,422636,993044,20171015,NA,6,matched (3),.42559645,2.5535786,3
2000,Kansas,KS,20,47,32,US President,,independent,FALSE,37459,1072216,20171015,NA,6,matched (3),.034936059,.20961636,0
1988,Kansas,KS,20,47,32,US President,"Bush, George H.W.",republican,FALSE,554049,993044,20171015,NA,6,matched (3),.55792993,3.3475795,3
1996,Kansas,KS,20,47,32,US President,"Perot, Ross",reform party,FALSE,92639,1074300,20171015,NA,6,matched (3),.086231962,.5173918,1
1984,Kansas,KS,20,47,32,US President,"Mondale, Walter",democrat,FALSE,333149,1021991,20171015,NA,6,matched (3),.32598037,1.9558822,2
1988,Kansas,KS,20,47,32,US President,,independent,FALSE,16359,993044,20171015,NA,6,matched (3),.016473589,.098841533,0
1976,Kansas,KS,20,47,32,US President,"Anderson, Thomas J.",american,FALSE,4724,957845,20171015,NA,6,matched (3),.0049319044,.029591426,0
1992,Kansas,KS,20,47,32,US President,,,TRUE,179,1157236,20171015,NA,6,matched (3),.00015467891,.00092807348,0
1980,Kansas,KS,20,47,32,US President,"Clark, Edward """"Ed""""",libertarian,FALSE,14470,979795,20171015,NA,6,matched (3),.014768396,.088610373,0
1976,Kansas,KS,20,47,32,US President,"Bubar, Benjamin """"Ben""""",prohibition,FALSE,1403,957845,20171015,NA,6,matched (3),.0014647464,.0087884786,0
1984,Kansas,KS,20,47,32,US President,"Bergland, David",libertarian,FALSE,3329,1021991,20171015,NA,6,matched (3),.0032573673,.019544203,0
1976,Kansas,KS,20,47,32,US President,"Ford, Gerald",republican,FALSE,502752,957845,20171015,NA,6,matched (3),.52487826,3.1492696,3
2004,Kansas,KS,20,47,32,US President,"Kerry, John",democrat,FALSE,434993,1187756,20171015,NA,6,matched (3),.36623093,2.1973855,2
1980,Kansas,KS,20,47,32,US President,"Bubar, Benjamin """"Ben""""",statesman,FALSE,821,979795,20171015,NA,6,matched (3),.00083793036,.0050275819,0
1992,Kansas,KS,20,47,32,US President,"Perot, Ross",independent,FALSE,312358,1157236,20171015,NA,6,matched (3),.26991728,1.6195037,2
1980,Kansas,KS,20,47,32,US President,"Anderson, John B.",independent,FALSE,68231,979795,20171015,NA,6,matched (3),.069638036,.4178282,0
2012,Kansas,KS,20,47,32,US President,,,TRUE,1138,1159971,20171015,NA,6,matched (3),.00098105904,.0058863545,0
2000,Kansas,KS,20,47,32,US President,"Gore, Al",democrat,FALSE,399276,1072216,20171015,NA,6,matched (3),.37238392,2.2343035,2
2008,Kansas,KS,20,47,32,US President,"Obama, Barack H.",democrat,FALSE,514765,1235872,20171015,NA,6,matched (3),.41651967,2.4991181,2
2012,Kansas,KS,20,47,32,US President,"Romney, Mitt",republican,FALSE,692634,1159971,20171015,NA,6,matched (3),.59711319,3.5826793,4
2008,Kansas,KS,20,47,32,US President,"McCain, John",republican,FALSE,699655,1235872,20171015,NA,6,matched (3),.56612253,3.3967352,3
2012,Kansas,KS,20,47,32,US President,"Baldwin, Charles """"Chuck""""",reform party,FALSE,5017,1159971,20171015,NA,6,matched (3),.0043251081,.025950648,0
2004,Kansas,KS,20,47,32,US President,"Badnarik, Michael",libertarian,FALSE,4013,1187756,20171015,NA,6,matched (3),.0033786402,.020271841,0
2016,Kansas,KS,20,47,32,US President,"Trump, Donald J.",republican,FALSE,671018,1184402,20171015,NA,6,matched (3),.56654584,3.3992751,3
1976,Kansas,KS,20,47,32,US President,"Carter, Jimmy",democrat,FALSE,430421,957845,20171015,NA,6,matched (3),.44936395,2.6961837,3
1996,Kansas,KS,20,47,32,US President,"Clinton, Bill",democrat,FALSE,387659,1074300,20171015,NA,6,matched (3),.36084798,2.1650879,2
2008,Kansas,KS,20,47,32,US President,"Baldwin, Charles """"Chuck""""",reform party,FALSE,4148,1235872,20171015,NA,6,matched (3),.0033563345,.020138007,0
1976,Kansas,KS,20,47,32,US President,"Maddox, Lester",conservative,FALSE,2118,957845,20171015,NA,6,matched (3),.0022112138,.013267282,0
1984,Kansas,KS,20,47,32,US President,"Richards, Bob",populist,FALSE,3564,1021991,20171015,NA,6,matched (3),.0034873106,.020923864,0
2012,Kansas,KS,20,47,32,US President,"Johnson, Gary",libertarian,FALSE,20456,1159971,20171015,NA,6,matched (3),.017634925,.10580955,0
1980,Kansas,KS,20,47,32,US President,"Carter, Jimmy",democrat,FALSE,326150,979795,20171015,NA,6,matched (3),.33287576,1.9972546,2
1980,Kansas,KS,20,47,32,US President,"Hall, Gus",communist party use,FALSE,967,979795,20171015,NA,6,matched (3),.00098694116,.005921647,0
2000,Kansas,KS,20,47,32,US President,"Buchanan, Patrick """"Pat""""",reform party,FALSE,7370,1072216,20171015,NA,6,matched (3),.0068736151,.041241691,0
1992,Kansas,KS,20,47,32,US President,"Bush, George H.W.",republican,FALSE,449951,1157236,20171015,NA,6,matched (3),.38881525,2.3328915,2
1992,Kansas,KS,20,47,32,US President,"Marrou, Andre",libertarian,FALSE,4314,1157236,20171015,NA,6,matched (3),.0037278482,.02236709,0
2004,Kansas,KS,20,47,32,US President,"Peroutka, Michael",independent,FALSE,2899,1187756,20171015,NA,6,matched (3),.0024407371,.014644423,0
1984,Kansas,KS,20,47,32,US President,"Dodge, Earl",prohibition,FALSE,2109,1021991,20171015,NA,6,matched (3),.002063619,.012381714,0
2004,Kansas,KS,20,47,32,US President,"Bush, George W.",republican,FALSE,736456,1187756,20171015,NA,6,matched (3),.62003982,3.7202389,4
2000,Kansas,KS,20,47,32,US President,"Bush, George W.",republican,FALSE,622332,1072216,20171015,NA,6,matched (3),.58041662,3.4824996,3
2016,Kansas,KS,20,47,32,US President,"Johnson, Gary",libertarian,FALSE,55406,1184402,20171015,NA,6,matched (3),.046779726,.28067836,0
1996,Kansas,KS,20,47,32,US President,"Dole, Robert",republican,FALSE,583245,1074300,20171015,NA,6,matched (3),.542907,3.257442,3
